维度细分,变量名,数值类型,解释,是否上线,上线时间,备注,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_sum_get_code_num_cnt,double,用户历史点击还款码的总次数,1,2025-04,受合并账单影响，谨慎使用,ads_feature_repay_factors_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_max_get_code_num_cnt,double,用户历史点击还款码的次数最大值（by订单）,1,2025-04,受合并账单影响，谨慎使用,ads_feature_repay_factors_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_mean_get_code_num_cnt,double,用户历史点击还款码的次数平均值（by订单）,1,2025-04,受合并账单影响，谨慎使用,ads_feature_repay_factors_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_sum_get_code_bank_name_cnt,double,用户历史点击还款码的不同银行去重数总和（by订单）,1,2025-04,受合并账单影响，谨慎使用,ads_feature_repay_factors_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_max_get_code_bank_name_cnt,double,用户历史点击还款码的不同银行去重数最大值（by订单）,1,2025-04,受合并账单影响，谨慎使用,ads_feature_repay_factors_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_mean_get_code_bank_name_cnt,double,用户历史点击还款码的不同银行去重数平均值（by订单）,1,2025-04,受合并账单影响，谨慎使用,ads_feature_repay_factors_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_min_get_code_num_cnt_rate,double,用户历史点击还款码的次数，除以账期数，最小值（by订单）,1,2025-04,受合并账单影响，谨慎使用,ads_feature_repay_factors_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_max_get_code_num_cnt_rate,double,用户历史点击还款码的次数，除以账期数，最大值（by订单）,1,2025-04,受合并账单影响，谨慎使用,ads_feature_repay_factors_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_mean_get_code_num_cnt_rate,double,用户历史点击还款码的次数，除以账期数，平均值（by订单）,1,2025-04,受合并账单影响，谨慎使用,ads_feature_repay_factors_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_min_get_code_bank_name_cnt_rate,double,用户历史点击还款码的不同银行去重数，除以账期数，最小值（by订单）,1,2025-04,受合并账单影响，谨慎使用,ads_feature_repay_factors_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_max_get_code_bank_name_cnt_rate,double,用户历史点击还款码的不同银行去重数，除以账期数，最大值（by订单）,1,2025-04,受合并账单影响，谨慎使用,ads_feature_repay_factors_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
还款行为,bill_mean_get_code_bank_name_cnt_rate,double,用户历史点击还款码的不同银行去重数，除以账期数，平均值（by订单）,1,2025-04,受合并账单影响，谨慎使用,ads_feature_repay_factors_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_repaid_index_num,double,待还订单中已还账单数,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_repaid_principal_sum,double,待还订单中已还本金数总额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_overdue1_index_num,double,待还订单中逾期天数大于等于1天的账单数,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_overdue1_principal_sum,double,待还订单中逾期天数大于等于1天的本金总额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_overdue3_index_num,double,待还订单中逾期天数大于等于3天的账单数,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_overdue3_principal_sum,double,待还订单中逾期天数大于等于3天的本金总额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_overdue7_index_num,double,待还订单中逾期天数大于等于7天的账单数,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_overdue7_principal_sum,double,待还订单中逾期天数大于等于7天的本金总额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_overdue15_index_num,double,待还订单中逾期天数大于等于15天的账单数,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_overdue15_principal_sum,double,待还订单中逾期天数大于等于15天的本金总额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_overdue30_index_num,double,待还订单中逾期天数大于等于30天的账单数,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_overdue30_principal_sum,double,待还订单中逾期天数大于等于30天的本金总额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_overdue90_index_num,double,待还订单中逾期天数大于等于90天的账单数,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_overdue90_principal_sum,double,待还订单中逾期天数大于等于90天的本金总额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_overdue_days_max,double,待还订单中最大逾期天数,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_overdue_principal_max,double,待还订单中最大逾期本金,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_overdue_days_min,double,待还订单中最小逾期天数,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_overdue_principal_min,double,待还订单中最小逾期本金,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_overdue_days_avg,double,待还订单中平均逾期天数,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_overdue_principal_avg,double,待还订单中平均逾期本金,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_repaid_ahead1_index_num,double,待还订单中提前还款天数大于等于1天的账单数,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_repaid_ahead1_principal_sum,double,待还订单中提前还款天数大于等于1天的本金总额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_repaid_ahead1_principal_avg,double,待还订单中提前还款天数大于等于1天的本金均值,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_repaid_ahead3_index_num,double,待还订单中提前还款天数大于等于3天的账单数,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_repaid_ahead3_principal_sum,double,待还订单中提前还款天数大于等于3天的本金总额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_repaid_ahead3_principal_avg,double,待还订单中提前还款天数大于等于3天的本金均值,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_repaid_ahead7_index_num,double,待还订单中提前还款天数大于等于7天的账单数,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_repaid_ahead7_principal_sum,double,待还订单中提前还款天数大于等于7天的本金总额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_repaid_ahead7_principal_avg,double,待还订单中提前还款天数大于等于7天的本金均值,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_repaid_ahead15_index_num,double,待还订单中提前还款天数大于等于15天的账单数,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_repaid_ahead15_principal_sum,double,待还订单中提前还款天数大于等于15天的本金总额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_repaid_ahead15_principal_avg,double,待还订单中提前还款天数大于等于15天的本金均值,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_repaid_ahead30_index_num,double,待还订单中提前还款天数大于等于30天的账单数,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_repaid_ahead30_principal_sum,double,待还订单中提前还款天数大于等于30天的本金总额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_repaid_ahead30_principal_avg,double,待还订单中提前还款天数大于等于30天的本金均值,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_repaid_ahead90_index_num,double,待还订单中提前还款天数大于等于90天的账单数,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_repaid_ahead90_principal_sum,double,待还订单中提前还款天数大于等于90天的本金总额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_repaid_ahead90_principal_avg,double,待还订单中提前还款天数大于等于90天的本金均值,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_repaid_ahead1_days_max,double,待还订单中最大提前还款天数,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_repaid_ahead1_principal_max,double,待还订单中最大提前还款本金,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_repaid_ahead1_days_min,double,待还订单中最小提前还款天数,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_repaid_ahead1_principal_min,double,待还订单中最小提前还款本金,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_repaid_ahead1_days_avg,double,待还订单中平均提前还款天数,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_repaid_ahead1_days_std,double,待还订单中提前还款天数标准差,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_repaid_ahead1_principal_std,double,待还订单中提前还款本金标准差,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_order_num,double,待还订单数,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_index_num,double,待还账单数,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_index_num_f3d,double,未来3天待还账单数,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_index_num_f7d,double,未来7天待还账单数,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_index_num_f15d,double,未来15天待还账单数,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_index_num_f30d,double,未来30天待还账单数,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_index_num_f90d,double,未来90天待还账单数,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_index_num_f180d,double,未来180天待还账单数,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_index_num_270d,double,未来270天待还账单数,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_index_num_f360d,double,未来360天待还账单数,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_sum,double,待还本金总额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_sum_f3d,double,未来3天待还本金总额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_sum_f7d,double,未来7天待还本金总额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_sum_f15d,double,未来15天待还本金总额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_sum_f30d,double,未来30天待还本金总额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_sum_f90d,double,未来90天待还本金总额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_sum_f180d,double,未来180天待还本金总额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_sum_270d,double,未来270天待还本金总额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_sum_f360d,double,未来360天待还本金总额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_max,double,待还本金最大金额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_max_f3d,double,未来3天待还本金最大金额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_max_f7d,double,未来7天待还本金最大金额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_max_f15d,double,未来15天待还本金最大金额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_max_f30d,double,未来30天待还本金最大金额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_max_f90d,double,未来90天待还本金最大金额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_max_f180d,double,未来180天待还本金最大金额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_max_270d,double,未来270天待还本金最大金额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_max_f360d,double,未来360天待还本金最大金额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_min,double,待还本金最小金额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_min_f3d,double,未来3天待还本金最小金额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_min_f7d,double,未来7天待还本金最小金额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_min_f15d,double,未来15天待还本金最小金额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_min_f30d,double,未来30天待还本金最小金额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_min_f90d,double,未来90天待还本金最小金额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_min_f180d,double,未来180天待还本金最小金额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_min_270d,double,未来270天待还本金最小金额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_min_f360d,double,未来360天待还本金最小金额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_std,double,待还本金标准差,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_avg,double,待还本金平均金额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_avg_f3d,double,未来3天待还本金平均金额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_avg_f7d,double,未来7天待还本金平均金额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_avg_f15d,double,未来15天待还本金平均金额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_avg_f30d,double,未来30天待还本金平均金额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_avg_f90d,double,未来90天待还本金平均金额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_avg_f180d,double,未来180天待还本金平均金额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_avg_270d,double,未来270天待还本金平均金额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_avg_f360d,double,未来360天待还本金平均金额,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_repayment_days_diff_avg,double,待还账单距今天数均值,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_repayment_days_diff_median,double,待还账单距今天数中位数,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_repayment_days_diff_max,double,待还账单距今天数最大值,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_repayment_days_diff_min,double,待还账单距今天数最小值,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_repayment_days_diff_std,double,待还账单距今天数标准差,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_index_ratio,double,待还账单数占待还订单总账单数的比率,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_ratio,double,待还本金总额占待还订单本金总额的比率,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_overdue1_index_ratio,double,待还订单中逾期天数大于等于1天的账单比率,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_overdue1_principal_ratio,double,待还订单中逾期天数大于等于1天的本金比率,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_overdue3_index_ratio,double,待还订单中逾期天数大于等于3天的账单比率,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_overdue3_principal_ratio,double,待还订单中逾期天数大于等于3天的本金比率,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_overdue7_index_ratio,double,待还订单中逾期天数大于等于7天的账单比率,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_overdue7_principal_ratio,double,待还订单中逾期天数大于等于7天的本金比率,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_overdue15_index_ratio,double,待还订单中逾期天数大于等于15天的账单比率,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_overdue15_principal_ratio,double,待还订单中逾期天数大于等于15天的本金比率,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_overdue30_index_ratio,double,待还订单中逾期天数大于等于30天的账单比率,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_overdue30_principal_ratio,double,待还订单中逾期天数大于等于30天的本金比率,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_overdue90_index_ratio,double,待还订单中逾期天数大于等于90天的账单比率,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_overdue90_principal_ratio,double,待还订单中逾期天数大于等于90天的本金比率,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_repaid_ahead1_index_ratio,double,待还订单中提前还款天数大于等于1天的账单比率,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_repaid_ahead1_principal_ratio,double,待还订单中提前还款天数大于等于1天的本金比率,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_repaid_ahead3_index_ratio,double,待还订单中提前还款天数大于等于3天的账单比率,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_repaid_ahead3_principal_ratio,double,待还订单中提前还款天数大于等于3天的本金比率,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_repaid_ahead7_index_ratio,double,待还订单中提前还款天数大于等于7天的账单比率,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_repaid_ahead7_principal_ratio,double,待还订单中提前还款天数大于等于7天的本金比率,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_repaid_ahead15_index_ratio,double,待还订单中提前还款天数大于等于15天的账单比率,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_repaid_ahead15_principal_ratio,double,待还订单中提前还款天数大于等于15天的本金比率,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_repaid_ahead30_index_ratio,double,待还订单中提前还款天数大于等于30天的账单比率,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_repaid_ahead30_principal_ratio,double,待还订单中提前还款天数大于等于30天的本金比率,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_repaid_ahead90_index_ratio,double,待还订单中提前还款天数大于等于90天的账单比率,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_repaid_ahead90_principal_ratio,double,待还订单中提前还款天数大于等于90天的本金比率,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_order_onloan_repaid_ahead1_days_range,double,待还订单提前还款天数极差,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_std_avg_divide,double,待还账单本金变异系数,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_range,double,待还账单本金极差,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_range_f3d,double,未来3天待还本金极差,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_range_f7d,double,未来7天待还本金极差,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_range_f15d,double,未来15天待还本金极差,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待还行为,bill_onloan_principal_range_f30d,double,未来30天待还本金极差,1,2025-04,逻辑待优化，谨慎使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
